GeneName,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
MRTFA,3097.3433112346474,-0.15242919128972635,0.08939556527168363,-1.7051090937953814,0.0881740799104703,0.12274414048634312
MRTFB,7652.560228298497,-0.021043383156798243,0.1435463761540847,-0.1465964082172996,0.8834505888809965,0.9055839458518956
MRTO4,2462.4881536573153,0.5020787024012059,0.11359340282059463,4.419963571248685,9.871754089168598e-6,3.008460081374202e-5
MS4A4A,904.0145721341161,-1.0754313189984495,0.20971617495142747,-5.128032300071899,2.9278621764689013e-7,1.1808470984374366e-6
MS4A6A,2540.312878531543,-0.5073830550078772,0.15933566298943946,-3.184365919646663,0.0014507150001004299,0.002909600485182652
MS4A7,3599.53408676193,0.5333399719186449,0.2585490984725993,2.0628189193828015,0.03912983581544544,0.058786464275860616
MSANTD4,975.3674006944374,-0.3712893227359046,0.1220462068952653,-3.0422028851296363,0.002348535412165427,0.004501827748797963
MSH2,2637.5331011122807,0.5218829420538899,0.09806083406403411,5.322032461126103,1.026142552210279e-7,4.5154968601839053e-7
MSH3,1602.76690023142,-0.18902876428294907,0.09507316391438912,-1.988245226099391,0.046784575340242024,0.06920518336868108
MSH6,4773.805191154634,0.47343078516145704,0.09224135357519544,5.132522093526249,2.8588515702311954e-7,1.1559233745909566e-6
MSI2,7540.614365791378,0.6947378809442981,0.17302386568559544,4.0152719868524835,5.9377279352276335e-5,1.5688720554331875e-4
MSL1,9057.60975594671,0.9093152884903525,0.16749171779039768,5.42901643428296,5.666546652875632e-8,2.6194156763172696e-7
MSL2,2921.1857370855637,-0.07120623689813922,0.07533396832706625,-0.9452075667777612,0.34455291713720476,0.4095026326667768
MSL3,1762.7973319415553,0.025066695359842947,0.08529706717415853,0.2938752314738099,0.7688532452561854,0.8085446738639639
MSMO1,3393.2602120296324,0.34454959021475945,0.18280187250417754,1.8848252782907655,0.059453430940233545,0.08609107507384721
MSN,21624.163211948242,-0.5794170338884399,0.12074864413800714,-4.798538633909689,1.5982748178791815e-6,5.651861851382247e-6
MSR1,2048.895576557619,0.5533668154405734,0.1926241032684431,2.8727807478454306,0.004068763828881263,0.0074318321076545105
MSRB1,1731.1618007268703,0.5818920774422687,0.15606959243934007,3.7284141538873694,1.926885252393703e-4,4.628279216029342e-4
MSRB2,1793.0228826155549,0.21035405696508164,0.14622826719748575,1.4385321046100619,0.15028313501121873,0.19726584889185914
MSRB3,4660.007849705957,-1.6419635538907438,0.17524402700286806,-9.369583557126722,7.281926799559347e-21,2.439572340688611e-19
MST1R,1045.8048871264832,1.0330813179351563,0.18553373737442913,5.5681588295193745,2.5744510743944977e-8,1.2694024143745178e-7
MSX2,848.2860899630842,0.5254434181348475,0.25238274723185034,2.081930813012948,0.03734878979978896,0.05634844091086942
MT-ATP6,226737.99995477844,-0.40004091502397143,0.16836280071274026,-2.3760647442930054,0.017498392161249064,0.028243585803325456
MT-ATP8,32311.61220038041,-0.6262882164720658,0.1800929578864391,-3.4775830427916192,5.059562974594614e-4,0.0011206564846977013
MT-CO1,664870.3232748108,-0.2797907280306567,0.1542775905722807,-1.813553912741279,0.06974643130441725,0.09929107743440507
MT-CO2,291342.3337670275,0.009848676350844385,0.16284547992171086,0.06047865962002266,0.9517744118888387,0.9610702552311682
MT-CO3,390275.5855064987,-0.27235767203272904,0.15996156084186167,-1.7026445015873681,0.08863461667937488,0.12334952082388036
MT-CYB,337286.74293022905,-0.612241985100222,0.17468819003129404,-3.5047703281517975,4.570013441628845e-4,0.0010221139623461583
MT-ND1,283536.6605200565,-0.5673297273126195,0.18578848047765628,-3.053632420341847,0.002260889159943994,0.004348559566485598
MT-ND2,279004.363794123,-0.5427234205311225,0.1853452179329838,-2.9281760089831814,0.0034095697299567677,0.006325103791922501
MT-ND3,98055.9209302701,-0.5438768365354066,0.19291788140294627,-2.819214230325362,0.004814137614322003,0.008687675142962847
MT-ND4,606402.564816184,-0.3777442163273552,0.16738542651556532,-2.2567330035284074,0.02402476328543934,0.03772629413514605
MT-ND4L,38392.3417285316,-0.6245280496851257,0.1747319194336418,-3.574207000698024,3.5129093981737397e-4,8.022951036446676e-4
MT-ND5,223400.25899763848,-0.32446816340206786,0.20844062163818636,-1.5566455369975025,0.11955466597621499,0.16104204446081635
MT-ND6,80854.73792001289,-0.3750689843541144,0.21587984506722238,-1.737396949851073,0.0823171292704908,0.11544329024734087
MT1E,2176.081457164686,-0.4279330226023383,0.22784492503520315,-1.878176670102354,0.06035700057969558,0.08728117921097503
MT1X,3835.494354232851,-1.676189807631574,0.21148950912908404,-7.92564044681999,2.2697345324881078e-15,3.640845885468984e-14
MT2A,6989.773474878642,-0.45705673293849086,0.18298651516324893,-2.4977618297760023,0.012498013152185995,0.02079397758405751
MTA1,3248.6883647390587,0.3939528409695332,0.11304146628600292,3.485029466733956,4.9208284795278e-4,0.001092696670454037
MTA2,5721.89083599889,0.3636989162380234,0.08786633602580125,4.139229341840612,3.484744539349389e-5,9.62534293187141e-5
MTA3,3504.9078773235765,0.531557275666449,0.07678301176040109,6.922850035176483,4.426462985804591e-12,4.189019843357396e-11
MTAP,2573.673776663623,-0.002286359810287123,0.1222076974413437,-0.018708803603672445,0.9850734052247387,0.9876368874819826
MTARC1,3390.343053100782,-2.2295821922794845,0.26114094097399343,-8.537850035937202,1.367422289911707e-17,3.1229846359860004e-16
MTARC2,1454.67588762077,-0.6378421192661616,0.1494045965480944,-4.269226877908243,1.9615167272993113e-5,5.6365760110528623e-5
MTCH1,10403.034126840359,0.09850942299622333,0.08035772551688336,1.225886152981349,0.22024152033483677,0.27695817656545324
MTCH2,5445.455449355975,0.5137480804231311,0.09760531289735948,5.263525777161148,1.4131868315172643e-7,6.060567076288357e-7
MTDH,10548.383584685833,0.6276866394340864,0.11205470370260362,5.601609023928033,2.1237114595755346e-8,1.0640690820124422e-7
MTERF2,1215.9802575963138,-0.09505772802460508,0.11485755439846944,-0.8276140696399138,0.4078890976574545,0.47416922669283346
MTERF3,1319.0605494838176,0.8859215909463897,0.1428640784812619,6.201150074702561,5.605203124656938e-10,3.7245354556721808e-9
MTERF4,1745.1347693395103,-0.17528054265432652,0.08175948076464433,-2.1438558686410345,0.032044437186958125,0.04906166617079656
MTF1,1938.7852545370547,-0.11976532552184123,0.08519191060938236,-1.405829786715116,0.15977467475271606,0.20847245185878205
MTF2,1567.2740587780743,0.1418516996311115,0.0819910634014083,1.7300873259399026,0.08361467429506601,0.11707515557697099
MTFR1,2002.4925297525513,0.9215773795141599,0.14307756062170512,6.441103521123038,1.1860793539807475e-10,8.874827228424037e-10
MTFR1L,3238.8369803224446,-0.4229849216768432,0.08891852569733566,-4.756994319908269,1.9649669615707407e-6,6.842867560848487e-6
MTG2,2030.5806426505374,0.7104125644201733,0.12443789302674921,5.708972943373952,1.1365995619130582e-8,5.975070961068374e-8
MTHFD1,5795.265589020019,-0.2903210597093772,0.12283261727119986,-2.3635502210978925,0.018100773152364767,0.029142487250500206
MTHFD1L,995.2433480438209,0.5806018576822882,0.17860143586819197,3.2508241317319135,0.0011507101542593116,0.002361596186382771
MTHFD2,4839.695208485332,1.0492673784674595,0.14378899775796108,7.297271660754484,2.9366150182412085e-13,3.377458540716414e-12
MTHFR,2118.0785632679203,0.18835790225432072,0.10929452198152906,1.7233974662165914,0.08481667280591855,0.11860272091752572
MTIF2,2461.428505684495,0.261675024268562,0.07580126580841001,3.4521194531230326,5.562014316446605e-4,0.0012198624008356322
MTIF3,2429.063647966181,-0.15925762217328984,0.09672150716581654,-1.6465585249851742,0.09964882130598901,0.13685522309057052
MTMR1,2572.707740998519,0.2320759324950392,0.08691077080267536,2.670278152542806,0.007578843520765177,0.013186858568975241
MTMR10,2601.803708635254,-0.7961122387743309,0.11091031693759618,-7.177981821314823,7.074796434533294e-13,7.54148200865162e-12
MTMR12,4679.267701026135,-0.31096239876536846,0.10704076058238413,-2.905083979910958,0.0036715457407091607,0.006761523136739816
MTMR14,2545.923561793304,0.18559982281021015,0.0723309928079527,2.5659791965388825,0.010288499857332016,0.01744346982664448
MTMR2,2369.2507834086127,-0.13265558777981898,0.1184404166149554,-1.1200195977955436,0.26270541080596527,0.3233374967869119
MTMR4,4058.371455018666,0.39184984381833476,0.125533986510431,3.1214641923745075,0.001799541310653792,0.003537625792194595
MTMR6,2533.190692530558,-0.12627990935373326,0.10485814391748972,-1.2042928153782675,0.22847642262814824,0.2859673006469208
MTMR9,1274.9963669000024,-0.348706536281236,0.11110234256067048,-3.1386065157970475,0.0016975322707225896,0.0033570079767580624
MTO1,1356.9528557391964,-0.020175665289789597,0.07087664584211807,-0.2846588611816096,0.7759055111929507,0.8142688812617573
MTOR,5072.277867484629,-0.033329526290676245,0.07393062757126717,-0.45082163354487237,0.6521181080599203,0.70683963782042
MTPAP,1563.1211807862323,0.15916154420192943,0.07375600628562333,2.157946887546615,0.03093196145947754,0.04754009102187924
MTPN,10940.176027336125,0.04964593441649368,0.07387154571621525,0.6720576093969034,0.5015470217724636,0.5664052870968096
MTR,4385.332383939604,-0.073889842591708,0.092751001676410455,-0.7966473812271566,0.4256558514459249,0.49230226757335827
MTREX,4377.216562643741,-0.08907050571193083,0.07413847469175858,-1.2014073135744203,0.2295932405315515,0.2869915506644394
MTRFR,1344.638055039067,0.10896338055134017,0.0880655476010556,1.237298620397542,0.21597623986594897,0.2720214234098899
MTRR,2199.0785768007577,0.1457425750573415,0.09295702257938998,1.5678490017563762,0.11691637592308891,0.15788637001411515
MTSS1,4073.248250111359,0.8919281247133632,0.1568388209223579,5.68690914320828,1.2935923317965453e-8,6.708678678653604e-8
MTSS2,1396.41214983814,0.32872328578014376,0.1464278048551173,2.244951265269587,0.024771261342957714,0.03875926408666207
MTURN,7578.1407966577635,-1.9979780545680312,0.20270676222270942,-9.856494340198168,6.425368037545335e-23,2.9004654310327884e-21
MTUS1,7258.959800972399,-0.5913948754813585,0.1445383583052437,-4.091611959729193,4.2838503855870714e-5,1.1592800860517786e-4
MTX2,1855.6068260354689,0.3510027041046616,0.08115784538877296,4.324938672573704,1.5257430255439903e-5,4.475295665224365e-5
MTX3,1950.4886086434021,-0.03630704569426428,0.1058957080190658,-0.34285663105182174,0.7317063197245335,0.7765293889791821
MUC1,22572.60075011067,1.7290531054407925,0.2919225129929209,5.922986506637541,3.1614679395391315e-9,1.8169464577805587e-8
MUC15,752.6132512998678,-1.766838270215898,0.4159529572071524,-4.247687724301907,2.1598816516472222e-05,6.158737271823263e-5
MUC16,1522.4959601827716,0.9692051636253908,0.4251604042586508,2.2796223588021722,0.022630095707632913,0.035728796425105167
MUC5B,3816.417483310967,2.340768918135586,0.4210210302479389,5.559743456893612,2.701714828020906e-8,1.3260330817468614e-7
MUC6,2000.5364621411763,1.5854436402864043,0.48885302186967167,3.2431908351976677,0.0011819901286511563,0.002416507566868141
MUCL1,26680.59612915542,-0.47145579326166753,0.5359215131007258,-0.8797105205460525,0.3790161486364308,0.4449078585202395
MUL1,2187.938825814872,-0.15173975528909853,0.07062972574740256,-2.1483837532057644,0.03168328236644809,0.04857059310481479
MUS81,1653.570782910441,0.36881758828350075,0.1077858574246628,3.4217623452249915,6.22166700169883e-4,0.0013485421149985178
MVB12A,1879.8434787761382,0.4628301146380601,0.12944056460074174,3.575618787399881,3.4940048041179176e-4,7.985466173423765e-4
MVB12B,1175.2054200029343,-0.14491927071442498,0.10528644239125083,-1.3764286020406706,0.16868897789292872,0.21876780718107763
MVD,1550.2305427589824,0.6195036023091938,0.21557827340051003,2.873682920533717,0.004057160590162029,0.007414863918344024
MVP,8685.53816732687,0.3771011685518957,0.15210400650020595,2.479232317600951,0.013166551714701309,0.02180065347629638
MX1,6987.796131816619,0.7227165569400235,0.24845882172311884,2.908798133742318,0.0036282105104453706,0.006690687391241319
MX2,1512.347275007455,0.21693593834728167,0.17199123331883737,1.2613197438099988,0.20719367054645468,0.26236891114238925
MXD1,1725.8496333429198,0.23545386370302587,0.1309431651438939,1.79813786725168,0.07215516272990367,0.10243199315635963
MXD4,5666.522737806326,0.047823964877993036,0.1272114236970153,0.3759408038062474,0.7069609047928574,0.75510209948715
MXI1,3985.9238397467484,-0.9147986742008992,0.133334723784466,-6.860918508217412,6.841918772425535e-12,6.27719933176255e-11
MXRA5,17025.93529987474,0.8980027664143386,0.19609273396828789,4.579480066607484,4.661332076259639e-6,1.5095556723892364e-5
MXRA7,4899.80791604824,-1.0725410999869076,0.1509621370891099,-7.104702680207874,1.205818425230664e-12,1.2360281618968905e-11
MXRA8,7277.422995172218,-0.13464386916890894,0.15583714156383963,-0.8640037145044224,0.3875858500339023,0.4536382164426013
MYADM,15970.119036334174,-0.9072942282851645,0.13637846935764386,-6.6527673507307306,2.8763267755071587e-11,2.396523565554708e-10
MYB,4755.131661434111,0.8799004582605338,0.25685260857567155,3.4257018573409024,6.132130884388504e-4,0.0013309354052685207
MYBBP1A,3648.9593242870565,0.11095604393158168,0.11933165069262021,0.9298123614948326,0.3524682448847397,0.41777393670694923
MYBL2,1929.8366598865343,2.3853642390088163,0.30174448712095114,7.905245467012187,2.674061360274456e-15,4.256804632291208e-14
MYBPC1,2885.1578793569365,-2.9460357686062912,0.4470614179147331,-6.589778608826811,4.404829104127033e-11,3.556039616807844e-10
MYC,8605.489069245283,-0.7934228377822636,0.18904553065329135,-4.196993364722267,2.7048185471020475e-5,7.597671729589887e-5
MYCBP,1905.333042313504,0.46254644489136004,0.09717216576824791,4.760071376761495,1.935245069452654e-6,6.74914085701388e-6
MYCBP2,7509.570784127157,-0.8250898141973901,0.162210110226152,-5.086549864537153,3.646358822259635e-7,1.4463589140274914e-6
MYCT1,1189.5737255355918,-1.9839454667357688,0.16968909168847757,-11.691649987601913,1.406276641401682e-31,1.9884338098642903e-29
MYD88,3451.372099168309,0.3751410857155492,0.08459389236988059,4.434611946631707,9.223828093852619e-6,2.824430163133533e-5
MYDGF,3858.463847234281,0.6560327474817739,0.14290497480209832,4.590692160229408,4.417785127523987e-6,1.437462064336485e-5
MYEF2,1538.5312567295618,0.7944701593057192,0.1705236389029411,4.659003082604383,3.1774444506767e-6,1.0652415757760275e-5
MYG1,2150.1945730236575,0.19771575588713844,0.11856416537174184,1.6675844279528096,0.09539825161334328,0.1316894196432352
MYH10,6765.165110958735,-0.5265267951049278,0.11475610017199903,-4.588224890143161,4.470309212621439e-6,1.4530771832101126e-5
MYH11,16688.78444105217,-2.9426361548802378,0.2677397917139216,-10.9906567717974,4.238306540310401e-28,3.671289854512118e-26
MYH14,6178.837529984686,0.21713701208764874,0.1935001595044945,1.122154176222295,0.26179689231586056,0.3223018078895005
MYH9,80481.69892904011,-0.09375802032913713,0.10426077753581574,-0.8992645417106093,0.36851176942494357,0.43432712221388
MYL12A,16328.501529541145,-0.34222801561170363,0.12633967082555803,-2.7087929972861082,0.006752845734930435,0.011859107167370982
MYL12B,22076.511165243646,0.12898045454915263,0.09646762287421085,1.3370336150745308,0.18121166451036508,0.2331215084649666
MYL6,43928.80142733849,0.011361283216120273,0.11977167140559683,0.09485784979693762,0.9244277364837514,0.9398723365011388
MYL6B,1706.2845276575674,0.4248900437955598,0.1448230337610763,2.9338568096600413,0.0033477861443268566,0.006224901136666549
MYL9,21600.319859068764,-1.2540828203470349,0.17259747015530033,-7.265939756930574,3.704536698070425e-13,4.1904847472878986e-12
MYLIP,3435.691985592799,-0.2177704372358308,0.11957165913929423,-1.82125462507918,0.06856816039206672,0.09781644839313375
MYLK,18618.790016553914,-2.0339097913766566,0.20897695327549223,-9.732699034497712,2.1871131404171634e-22,8.986791814150012e-21
MYNN,1363.0653630908828,-0.004924777538506475,0.07319761892397018,-0.06728057020026572,0.9463583445693603,0.9568841116640396
MYO10,4238.029149978217,0.6238637243911453,0.15460237228336363,4.035279117500823,5.4537425247552066e-5,1.4509611061295328e-4
MYO15B,2457.314135012584,-0.16119240247583874,0.1921077536351965,-0.8390728610670002,0.401428424245269,0.4676198569321857
MYO18A,4261.292142119064,-0.38412777798005826,0.1460814256074087,-2.629545654985563,0.008549905068597716,0.014732497712288
MYO19,2028.9598495359605,0.8594969802479794,0.12244368511565845,7.019528850639472,2.2261764645194052e-12,2.1841517047300083e-11
MYO1B,6673.015088264747,0.2021755214443798,0.13934794570044062,1.4508683312705666,0.14681652778318072,0.1932166595449333
MYO1C,19277.545609405908,-0.6536327404659067,0.13795489377941791,-4.738017786531216,2.158188737266625e-6,7.45901678965442e-6
MYO1D,6887.948563187656,0.5091349471513259,0.11214094559717,4.540134243028663,5.6218422928146354e-06,1.793431109668637e-5
MYO1E,3113.04279915518,0.04257061782172939,0.11794760236681617,0.36092821700041927,0.7181531092659827,0.7647626697964807
MYO1F,1094.3011736864314,0.22825600126871043,0.15870873341093708,1.4382069364620147,0.15037534769049776,0.19735994649797106
MYO5A,3160.888051568157,-0.05197329702211337,0.11804582228028618,-0.44028069793701613,0.6597338188490696,0.713616904964991
MYO5B,5034.631531480384,0.6653511121010153,0.18588014874308878,3.5794629851551254,3.4430100981482916e-4,7.885788969436833e-4
MYO5C,4337.992597571943,0.07022225479169143,0.1396520020932853,0.5028374369082378,0.6150785704029478,0.6742652439202307
MYO6,11742.487107105728,0.8582605649386745,0.1377968863640942,6.228446720275908,4.710822363268171e-10,3.171887746696321e-9
MYO9A,3773.2273253297326,-0.5435613338520896,0.12887322840934728,-4.2177986891547805,2.46698914974254e-5,6.976500198463095e-5
MYO9B,5396.405980797681,0.22550664147733934,0.09328457522478621,2.4174054599481205,0.01563159403640625,0.02549148179444473
MYOF,15940.331830614357,-0.15713418382805533,0.1373640245381752,-1.1439253061807733,0.2526546151060001,0.3125674374992526
MYOM1,864.5147541863198,-3.0601136544589127,0.2343779251257535,-13.056321975787755,5.848589194207917e-39,2.297924153984433e-36
MYORG,2563.1287532153433,0.1228585182900544,0.19015203308044792,0.6461067825558112,0.5182102031515503,0.5821462861885964
MYSM1,2836.6211444198025,0.035361122749458615,0.1430146792387393,0.24725519742228055,0.8047107297052261,0.8404620536732292
MZB1,911.3473211445237,0.9219055511075582,0.27711652869833425,3.3267793712555256,8.785590379581662e-4,0.0018427890815811015
MZF1,1416.8192363658272,0.5850573753025446,0.15194477553252003,3.8504606246058626,1.178958840273459e-4,2.96048295879585e-4
MZT1,1147.5328493974152,0.5667965950914357,0.10996443510686602,5.154362813218741,2.5449479054617067e-7,1.0377300301532786e-6
MZT2A,1838.8243147253318,0.9483895710384384,0.20330386028261732,4.6648871778433545,3.087864108029345e-6,1.0381053635909844e-5
MZT2B,3288.481311158088,1.0146455334914946,0.21452695730917162,4.729687803427004,2.248653588266719e-6,7.738297870860596e-6
N4BP1,3890.797068014313,-0.24288432937991436,0.06776178810707716,-3.5843848895502672,3.3787353431257117e-4,7.749651794883998e-4
N4BP2,1400.667267644409,0.21588845976923463,0.13837616291008686,1.5601564259988419,0.11872291995384454,0.16007865311403943
N4BP2L1,1342.173680572858,-1.1891320355586468,0.1356818805731485,-8.764118175068813,1.8824428922231887e-18,4.701217768500249e-17
N4BP2L2,5649.668907174117,-0.37388238450223676,0.10496513010396685,-3.5619675232328127,3.680859256664715e-4,8.378660452848304e-4
N4BP3,1732.6390953001037,1.3665110551014805,0.19540283006028988,6.993302270391146,2.684901731764045e-12,2.6049778154299994e-11
NAA10,1814.8407617553646,0.6934167314271547,0.16818240231264311,4.123004083020088,3.739630671192162e-5,1.0258644480317443e-4
NAA15,3536.7458286566784,0.40196701573826393,0.08807639492616734,4.563845012903,5.02251629396069e-6,1.617805499712966e-5
NAA20,3738.458602829525,0.6182198180711711,0.10163277733487233,6.082878322159626,1.1804393306704773e-9,7.32676266675455e-9
NAA25,2125.9765356975645,0.30230776467949727,0.09735725990108847,3.1051383839955156,0.0019019002035628341,0.003719847529954567
NAA30,2229.0582310308787,-0.2098708804770183,0.08434236866169201,-2.488320921111869,0.012834785735963031,0.021317406262097865
NAA35,1575.5294157089359,0.23212045046648583,0.07648070365681742,3.0350198071928283,0.002405198905285679,0.0046003555747606536
NAA38,1588.639254227681,0.4720109039014697,0.16040819188298236,2.9425610896842556,0.0032550955533097205,0.006067806076981963
NAA40,1657.2872443358353,0.422783478046609,0.09119763391370433,4.635904024074434,3.5538084272091065e-6,1.1790844730026073e-5
NAA50,9159.109324898043,0.16323837079069844,0.08851763681099854,1.8441338548072903,0.06516363513901116,0.09343100982129322
NAA60,1566.4044112800723,0.7640038942512091,0.1254803456750634,6.088633962083825,1.1387814507339784e-9,7.086979707965827e-9
NAAA,1823.1103045213963,-0.004330987235435371,0.13183251960411088,-0.032852191920788566,0.9737924575164795,0.9785759279913201
NAALADL2,1884.9885772321381,-0.34475670067163694,0.18689254790919516,-1.8446786911971615,0.06508429239700876,0.09333116650219823
NAB1,3317.49799046386,-0.8922697558391507,0.1255812148261695,-7.105121232297662,1.2021696584490992e-12,1.233603123371194e-11
NAB2,1940.9860007321493,0.18284258511056614,0.12365440110219715,1.4786581268502648,0.13923170889253972,0.18429417414671936
NABP1,1084.7403920711633,-0.44032504664230565,0.15470380645973686,-2.8462457176637375,0.004423804465147876,0.008028478658436547
NABP2,2086.8377269515395,0.6139978716253012,0.10502927805554038,5.8459686955156815,5.036287587230147e-9,2.7974526372742846e-8
NACA,45723.3697391103,-0.2518113144607203,0.09308917044033789,-2.7050548766261655,0.006829310649145944,0.011982449250280703
NACC1,4514.815564854141,1.013892857619839,0.1395977363436261,7.262960590736917,3.7870829939884643e-13,4.273803167511629e-12
NACC2,2171.0664583093717,-0.3129834549201244,0.11315478668946616,-2.7659762708850635,0.005675266428429527,0.010090178755427127
NADK,3469.3148825964035,-0.07909860789996312,0.08833680371984007,-0.8954207597415924,0.37056220732623196,0.4361556645172874
NADK2,2425.6242753814035,0.022602291082216855,0.08880760535464273,0.25450850737340863,0.7991027325023355,0.8354216345558287
NADSYN1,3083.8728151710784,0.3719932578241137,0.11533358575469621,3.2253680087195824,0.0012581083342892438,0.0025520488679728016
NAE1,2599.6882812034382,0.07839854023107512,0.08575211605508151,0.9142461298647961,0.36058752990232645,0.4262939997554247
NAGA,2946.3684804847167,0.30482212974749634,0.07278978894878142,4.1877045413881415,2.817900264047453e-5,7.892254890421281e-5
NAGK,3777.8252964862727,0.5537609345173167,0.1169596715418981,4.734631409416575,2.194535485748218e-6,7.5737468397233e-6
NAGLU,2341.6154577886773,0.16189404181217762,0.1368365536144362,1.1831198428772607,0.2367616547738598,0.29518455791632026
NAMPT,6039.533347893684,-0.4898740899905407,0.13111005495704942,-3.736357902916138,1.867048765784996e-4,4.5048115139329327e-4
NANS,3434.184138189983,0.7705799459206509,0.14229550487454737,5.415349884734734,6.116897300958735e-8,2.8060099021335034e-7
NAP1L1,24114.16388979798,-0.03342811585777497,0.08386326123000376,-0.39860262250110773,0.6901860289561237,0.7408058348306685
NAP1L4,8649.366523135237,0.3312027326029254,0.07945377920465345,4.168495645120018,3.066166183001966e-5,8.530436299063628e-5
NAPA,5752.858024115498,0.40452907960400714,0.08418243422902805,4.805385865933016,1.54453328864635e-6,5.475917245698619e-6
NAPEPLD,1356.9684852212715,0.10902635206466973,0.08166413107396339,1.3350580068735969,0.18185736202484137,0.23376451014289434
NAPG,2099.783006792852,0.09544761570688487,0.08256786438049943,1.1559898808455475,0.24768529607920517,0.30708780777234584
NAPRT,1972.1291009952922,1.0602362341501377,0.24245250451675043,4.372964660700746,1.2257057113333668e-5,3.6599877063572424e-5
NARF,2593.081947136927,0.6674819565175149,0.1320421862678763,5.055065925395861,4.3024212326407707e-7,1.6877919278596904e-6
NARS1,9360.817306781959,0.20694219003515696,0.07491392574282077,2.7623994869203456,0.005737822557201673,0.01018633011216656
NARS2,1274.2532252947715,0.02226124304065025,0.12120000026529701,0.18367362204556262,0.8542695033852614,0.8807421483003741
NASP,5824.230305007575,0.42160903776075465,0.12075115339266293,3.4915528830581954,4.802213903926808e-4,0.0010685787245141463
NAT1,5340.928505685405,1.1774497424152806,0.3845452800350964,3.0619274336375106,0.002199167596962519,0.004244116230434538
NAT10,4111.418085488565,0.5355928893750979,0.08501163566879018,6.300230376248683,2.9720357679548425e-10,2.066241786615026e-9
NAT14,889.6874590158864,1.1679755533762335,0.20198147456210058,5.782587516545392,7.3560277795439165e-9,3.995943903972585e-8
NAT8L,2483.5676747604707,-2.296475240398134,0.31011148142240297,-7.405321563280348,1.3083305061046427e-13,1.5744177492110312e-12
NAT9,1603.1667489333527,0.7948811136042994,0.14806786662020738,5.368356630970862,7.945731704919242e-8,3.5750215415441516e-7
NATD1,2035.6671230339603,-1.5430421494413964,0.15614768295006293,-9.881940738978955,4.9857802865319685e-23,2.2827751169049942e-21
NAV1,4791.238362810506,0.06017734770958888,0.15829008390478547,0.3801713046395674,0.7038182585279646,0.7526651713654077
NAV2,4790.97057583034,-1.2147700133817851,0.20736600907427552,-5.858096120983222,4.682036476901659e-9,2.6112401812882512e-8
NAV3,696.4240710856677,-0.6775280271949852,0.2193869108389671,-3.088279171277906,0.00201319252646355,0.003923950160540651
NAXD,3277.536098433256,0.36907279594110237,0.09277718762629956,3.9780554399612047,6.948117338564172e-5,1.8099742132293286e-4
NAXE,5605.784692892175,0.7645878052971842,0.13438902756493457,5.689361841149926,1.2751501011022438e-8,6.620177225754899e-8
NBAS,4141.307924268372,-0.2066206435748835,0.06863118051024938,-3.0105943397553356,0.0026073693703294685,0.004961380664104065
NBDY,1729.719955190523,0.5615858018644962,0.1214556214656374,4.623794231075437,3.7678364727130877e-6,1.2445121156006987e-5
NBEA,1339.1582190919908,0.15149094960696904,0.19504411929208554,0.7767009339056562,0.43733523574801936,0.5035902145769109
NBEAL1,1242.092004701292,-0.3460677076503998,0.17393511897458458,-1.989636766229868,0.046630962999170085,0.069041686054361
NBEAL2,4373.1065273848735,0.5069424807529386,0.12060816405064924,4.203218619098196,2.6314621204986003e-5,7.413275209081172e-5
NBL1,3275.3792897439916,0.35474501297806227,0.18892273118192998,1.8777254105883516,0.06041873867738206,0.08735000901046971
NBN,5458.847238031022,0.26129947213950727,0.09431524943982636,2.770490177266803,0.005597198843081385,0.009966123495597688
NBPF1,1282.8641712039766,0.0213117446428759,0.15007794671058827,0.1420045057251061,0.8870764467022466,0.90881619979138
NBPF15,877.1316133878754,0.31007672909286865,0.17547102079830035,1.7671107609802663,0.07720968069345012,0.10894597101905522
NBR1,12320.327587915284,-0.19251484045976872,0.08686340898114474,-2.216293865482041,0.026671382891441407,0.041482585975608076
NCALD,3488.5479022098402,-1.6869435785109501,0.2148852519509268,-7.850439074786744,4.145832367802556e-15,6.337389223596436e-14
NCAM1,600.857693839101,-0.7553586505244239,0.2992737297752148,-2.523972455222767,0.01160370202498135,0.01944737580097537
NCAPD2,4895.917704308269,0.7575939477409898,0.13253830742166306,5.716037593046574,1.0903662589801973e-8,5.754045872719317e-8
NCAPD3,2125.461264609112,0.5631184556089706,0.10634306429452059,5.295300256247983,1.1882101068365707e-7,5.171860650626359e-7
NCAPG,685.0978219084706,2.3409222970084618,0.23396553298527126,10.005415187184127,1.4428518120435485e-23,6.902000085969512e-22
NCAPG2,1692.223271548677,1.0731462860804049,0.13491234117216236,7.9543967346245745,1.8000643955080784e-15,2.9535186284659e-14
NCAPH2,2238.9326108152213,0.41318520157411204,0.12356331541092602,3.3439148197020323,8.260509617192314e-4,0.0017475203513598262
NCBP1,3154.9318043842964,0.4580117873270715,0.08123279620928818,5.638261991462782,1.7177502954008017e-8,8.743339910152836e-8
NCBP2,5608.260949463831,0.39350776451188124,0.06613498543722618,5.950069572259751,2.680285344214643e-9,1.559984478488123e-8
NCBP3,3142.4453128517002,-0.1046579692063127,0.07837817067436352,-1.3352948698067149,0.18177985704262212,0.2337227077565813
